Date,Expiry,Strike,Option Type,ClosePrice,OpenInterest
12-08-2024,15-08-2024,18650,CE,60.92,306208
12-08-2024,15-08-2024,18650,PE,32.89,345231
13-08-2024,15-08-2024,16150,CE,367.57,98245
13-08-2024,15-08-2024,16150,PE,243.19,429476
13-08-2024,15-08-2024,16200,CE,210.99,362814
13-08-2024,15-08-2024,16200,PE,376.9,305305
13-08-2024,15-08-2024,16250,CE,115.14,401649
13-08-2024,15-08-2024,16250,PE,172.99,347436
13-08-2024,15-08-2024,16300,CE,351.15,130393
13-08-2024,15-08-2024,16300,PE,101.41,442991
13-08-2024,15-08-2024,16350,CE,120.71,371488
13-08-2024,15-08-2024,16350,PE,98.25,417475
14-08-2024,15-08-2024,19300,CE,394.24,221716
14-08-2024,15-08-2024,19300,PE,359.13,96816
14-08-2024,15-08-2024,19350,CE,277.56,312921
14-08-2024,15-08-2024,19350,PE,293.33,391926
14-08-2024,15-08-2024,19400,CE,337.22,46188
14-08-2024,15-08-2024,19400,PE,246.19,396691
14-08-2024,15-08-2024,19450,CE,347.96,462325
14-08-2024,15-08-2024,19450,PE,85.14,450175
14-08-2024,15-08-2024,19500,CE,228.84,141766
14-08-2024,15-08-2024,19500,PE,81.15,92875
15-08-2024,15-08-2024,15400,CE,185.48,300479
15-08-2024,15-08-2024,15400,PE,305.92,16216
15-08-2024,15-08-2024,15450,CE,193.67,12514
15-08-2024,15-08-2024,15450,PE,305.37,281238
15-08-2024,15-08-2024,15500,CE,108.27,98356
15-08-2024,15-08-2024,15500,PE,275.56,317260
15-08-2024,15-08-2024,15550,CE,303.36,158222
15-08-2024,15-08-2024,15550,PE,356.22,286699
15-08-2024,15-08-2024,15600,CE,130.28,71249
15-08-2024,15-08-2024,15600,PE,100.64,83007
16-08-2024,22-08-2024,17400,CE,375.64,377005
16-08-2024,22-08-2024,17400,PE,96.94,87898
16-08-2024,22-08-2024,17450,CE,53.42,386053
16-08-2024,22-08-2024,17450,PE,364.46,429146
16-08-2024,22-08-2024,17500,CE,64.01,264849
16-08-2024,22-08-2024,17500,PE,160.54,456350
16-08-2024,22-08-2024,17550,CE,372.25,259938
16-08-2024,22-08-2024,17550,PE,142.75,150579
16-08-2024,22-08-2024,17600,CE,258.19,392746
16-08-2024,22-08-2024,17600,PE,161.77,140831
19-08-2024,22-08-2024,18550,CE,154.69,80695
19-08-2024,22-08-2024,18550,PE,47.33,259580
19-08-2024,22-08-2024,18600,CE,177.09,444193
19-08-2024,22-08-2024,18600,PE,183.9,124553
19-08-2024,22-08-2024,18650,CE,260.17,267956
19-08-2024,22-08-2024,18650,PE,286.07,418609
19-08-2024,22-08-2024,18700,CE,71.93,69847
19-08-2024,22-08-2024,18700,PE,390.64,69141
19-08-2024,22-08-2024,18750,CE,189.35,108598
19-08-2024,22-08-2024,18750,PE,275.08,497956
20-08-2024,22-08-2024,18850,CE,169.98,209685
20-08-2024,22-08-2024,18850,PE,92.21,385812
20-08-2024,22-08-2024,18900,CE,322.81,245183
20-08-2024,22-08-2024,18900,PE,37.91,427066
20-08-2024,22-08-2024,18950,CE,165.73,242784
20-08-2024,22-08-2024,18950,PE,294.96,301245
20-08-2024,22-08-2024,19000,CE,369.98,104744
20-08-2024,22-08-2024,19000,PE,277.43,494186
20-08-2024,22-08-2024,19050,CE,313.92,58410
20-08-2024,22-08-2024,19050,PE,145.7,204318
21-08-2024,22-08-2024,18500,CE,54.35,271252
21-08-2024,22-08-2024,18500,PE,115.64,350449
21-08-2024,22-08-2024,18550,CE,361.56,317370
21-08-2024,22-08-2024,18550,PE,127.66,160778
21-08-2024,22-08-2024,18600,CE,165.64,107451
21-08-2024,22-08-2024,18600,PE,260.35,270173
21-08-2024,22-08-2024,18650,CE,229.17,250417
21-08-2024,22-08-2024,18650,PE,74.92,254883
21-08-2024,22-08-2024,18700,CE,218.63,26140
21-08-2024,22-08-2024,18700,PE,258.1,62251
22-08-2024,22-08-2024,15600,CE,281.51,269975
22-08-2024,22-08-2024,15600,PE,390.64,376068
22-08-2024,22-08-2024,15650,CE,250.02,261092
22-08-2024,22-08-2024,15650,PE,230.64,87983
22-08-2024,22-08-2024,15700,CE,255.55,465249
22-08-2024,22-08-2024,15700,PE,172.33,94427
22-08-2024,22-08-2024,15750,CE,118.87,210572
22-08-2024,22-08-2024,15750,PE,87.77,430170
22-08-2024,22-08-2024,15800,CE,111,315431
22-08-2024,22-08-2024,15800,PE,138.91,349949
23-08-2024,29-08-2024,21700,CE,50.62,32182
23-08-2024,29-08-2024,21700,PE,76.29,251951
23-08-2024,29-08-2024,21750,CE,148.33,166892
23-08-2024,29-08-2024,21750,PE,12.5,295316
23-08-2024,29-08-2024,21800,CE,146.34,442712
23-08-2024,29-08-2024,21800,PE,263.44,379964
23-08-2024,29-08-2024,21850,CE,269.93,31033
23-08-2024,29-08-2024,21850,PE,317.34,41282
23-08-2024,29-08-2024,21900,CE,291.82,346663
23-08-2024,29-08-2024,21900,PE,246.52,453339
26-08-2024,29-08-2024,17950,CE,200.69,109805
26-08-2024,29-08-2024,17950,PE,336.18,306960
26-08-2024,29-08-2024,18000,CE,118.49,14985
26-08-2024,29-08-2024,18000,PE,126,433335
26-08-2024,29-08-2024,18050,CE,269.43,60155
26-08-2024,29-08-2024,18050,PE,129.9,492633
26-08-2024,29-08-2024,18100,CE,174.81,393024
26-08-2024,29-08-2024,18100,PE,263.88,271267
26-08-2024,29-08-2024,18150,CE,103.73,345894
26-08-2024,29-08-2024,18150,PE,32.09,284613
27-08-2024,29-08-2024,18850,CE,89.26,472218
27-08-2024,29-08-2024,18850,PE,347.7,476042
27-08-2024,29-08-2024,18900,CE,179.41,311844
27-08-2024,29-08-2024,18900,PE,328.96,36782
27-08-2024,29-08-2024,18950,CE,202.31,493338
27-08-2024,29-08-2024,18950,PE,337.54,446388
27-08-2024,29-08-2024,19000,CE,321.68,90541
27-08-2024,29-08-2024,19000,PE,380.56,346141
27-08-2024,29-08-2024,19050,CE,116.89,416047
27-08-2024,29-08-2024,19050,PE,24.42,411446
28-08-2024,29-08-2024,17200,CE,144.02,496790
28-08-2024,29-08-2024,17200,PE,105.07,358796
28-08-2024,29-08-2024,17250,CE,273.63,307732
28-08-2024,29-08-2024,17250,PE,77.98,302255
28-08-2024,29-08-2024,17300,CE,351.59,452075
28-08-2024,29-08-2024,17300,PE,355.53,316693
28-08-2024,29-08-2024,17350,CE,48.63,492003
28-08-2024,29-08-2024,17350,PE,311.08,227414
28-08-2024,29-08-2024,17400,CE,122.84,260108
28-08-2024,29-08-2024,17400,PE,384.48,456418
29-08-2024,29-08-2024,15950,CE,143,381338
29-08-2024,29-08-2024,15950,PE,42.41,277502
29-08-2024,29-08-2024,16000,CE,109.02,213952
29-08-2024,29-08-2024,16000,PE,273.56,98452
29-08-2024,29-08-2024,16050,CE,284.18,488249
29-08-2024,29-08-2024,16050,PE,129.76,77248
29-08-2024,29-08-2024,16100,CE,231.46,460396
29-08-2024,29-08-2024,16100,PE,312.91,418798
29-08-2024,29-08-2024,16150,CE,326.83,252128
29-08-2024,29-08-2024,16150,PE,179.7,354567
30-08-2024,05-09-2024,16850,CE,98.82,136984
30-08-2024,05-09-2024,16850,PE,101.58,346988
30-08-2024,05-09-2024,16900,CE,77.14,447401
30-08-2024,05-09-2024,16900,PE,381.46,175458
30-08-2024,05-09-2024,16950,CE,81.17,261915
30-08-2024,05-09-2024,16950,PE,352.9,241653
30-08-2024,05-09-2024,17000,CE,379.18,227065
30-08-2024,05-09-2024,17000,PE,278.34,172447
30-08-2024,05-09-2024,17050,CE,276.59,466199
30-08-2024,05-09-2024,17050,PE,396.73,299760
02-09-2024,05-09-2024,17300,CE,121.92,310309
02-09-2024,05-09-2024,17300,PE,163.3,94876
02-09-2024,05-09-2024,17350,CE,277.44,43369
02-09-2024,05-09-2024,17350,PE,226.82,289485
02-09-2024,05-09-2024,17400,CE,67.4,291656
02-09-2024,05-09-2024,17400,PE,146.62,137486
02-09-2024,05-09-2024,17450,CE,323.53,113402
02-09-2024,05-09-2024,17450,PE,197.5,489334
02-09-2024,05-09-2024,17500,CE,283.2,12743
02-09-2024,05-09-2024,17500,PE,134.62,389023
03-09-2024,05-09-2024,19300,CE,254.99,164070
03-09-2024,05-09-2024,19300,PE,398.53,221063
03-09-2024,05-09-2024,19350,CE,95.83,307792
03-09-2024,05-09-2024,19350,PE,328.37,347404
03-09-2024,05-09-2024,19400,CE,163.95,26757
03-09-2024,05-09-2024,19400,PE,169.56,472315
03-09-2024,05-09-2024,19450,CE,311.94,242370
03-09-2024,05-09-2024,19450,PE,147.29,239921
03-09-2024,05-09-2024,19500,CE,138.38,149842
03-09-2024,05-09-2024,19500,PE,207.09,363620
04-09-2024,05-09-2024,13900,CE,247.74,310289
04-09-2024,05-09-2024,13900,PE,78.08,53972
04-09-2024,05-09-2024,13950,CE,43,148257
04-09-2024,05-09-2024,13950,PE,256.34,226992
04-09-2024,05-09-2024,14000,CE,249.2,182360
04-09-2024,05-09-2024,14000,PE,339.37,481856
04-09-2024,05-09-2024,14050,CE,183.38,371038
04-09-2024,05-09-2024,14050,PE,235.12,311662
04-09-2024,05-09-2024,14100,CE,217.44,497216
04-09-2024,05-09-2024,14100,PE,343.6,249101
05-09-2024,05-09-2024,21100,CE,291.77,134662
05-09-2024,05-09-2024,21100,PE,87.56,203468
05-09-2024,05-09-2024,21150,CE,16.34,360117
05-09-2024,05-09-2024,21150,PE,213.49,418640
05-09-2024,05-09-2024,21200,CE,307.02,393263
05-09-2024,05-09-2024,21200,PE,72.88,59796
05-09-2024,05-09-2024,21250,CE,86.23,354431
05-09-2024,05-09-2024,21250,PE,131.19,426671
05-09-2024,05-09-2024,21300,CE,25.6,291976
05-09-2024,05-09-2024,21300,PE,263,382795
06-09-2024,12-09-2024,14400,CE,11.41,360035
06-09-2024,12-09-2024,14400,PE,83.87,396502
06-09-2024,12-09-2024,14450,CE,378.38,194439
06-09-2024,12-09-2024,14450,PE,353.53,376341
06-09-2024,12-09-2024,14500,CE,158.35,457944
06-09-2024,12-09-2024,14500,PE,126.77,57196
06-09-2024,12-09-2024,14550,CE,374.41,191897
06-09-2024,12-09-2024,14550,PE,295.01,490457
06-09-2024,12-09-2024,14600,CE,161.15,197428
06-09-2024,12-09-2024,14600,PE,312.55,456559
09-09-2024,12-09-2024,17750,CE,327.46,78584
09-09-2024,12-09-2024,17750,PE,323.98,117066
09-09-2024,12-09-2024,17800,CE,318.18,430017
09-09-2024,12-09-2024,17800,PE,288.14,474792
09-09-2024,12-09-2024,17850,CE,67.53,269669
09-09-2024,12-09-2024,17850,PE,388.42,60600
09-09-2024,12-09-2024,17900,CE,110.03,405373
09-09-2024,12-09-2024,17900,PE,50.79,261752
09-09-2024,12-09-2024,17950,CE,381.31,418082
09-09-2024,12-09-2024,17950,PE,379.88,208418
10-09-2024,12-09-2024,17700,CE,218.09,246655
10-09-2024,12-09-2024,17700,PE,50.26,183202
10-09-2024,12-09-2024,17750,CE,126.24,151755
10-09-2024,12-09-2024,17750,PE,158.56,172909
10-09-2024,12-09-2024,17800,CE,160.71,138494
10-09-2024,12-09-2024,17800,PE,241.07,175631
10-09-2024,12-09-2024,17850,CE,289.84,444994
10-09-2024,12-09-2024,17850,PE,190.37,335915
10-09-2024,12-09-2024,17900,CE,63.9,397142
10-09-2024,12-09-2024,17900,PE,157.82,236559
11-09-2024,12-09-2024,18800,CE,247.4,319715
11-09-2024,12-09-2024,18800,PE,218.08,255280
11-09-2024,12-09-2024,18850,CE,353.47,301740
11-09-2024,12-09-2024,18850,PE,187.25,287758
11-09-2024,12-09-2024,18900,CE,170.39,167868
11-09-2024,12-09-2024,18900,PE,67.25,295886
11-09-2024,12-09-2024,18950,CE,227.41,372102
11-09-2024,12-09-2024,18950,PE,195.14,176813
11-09-2024,12-09-2024,19000,CE,123.66,302952
11-09-2024,12-09-2024,19000,PE,192.16,335665
12-09-2024,12-09-2024,17650,CE,340.12,423313
12-09-2024,12-09-2024,17650,PE,131.49,476319
12-09-2024,12-09-2024,17700,CE,357.96,138058
12-09-2024,12-09-2024,17700,PE,37.56,329379
12-09-2024,12-09-2024,17750,CE,96.66,104692
12-09-2024,12-09-2024,17750,PE,26.82,339147
12-09-2024,12-09-2024,17800,CE,229.48,11902
12-09-2024,12-09-2024,17800,PE,334.99,465396
12-09-2024,12-09-2024,17850,CE,103.08,359460
12-09-2024,12-09-2024,17850,PE,54.83,105443
13-09-2024,19-09-2024,18400,CE,297.16,233921
13-09-2024,19-09-2024,18400,PE,99.62,139049
13-09-2024,19-09-2024,18450,CE,13.61,11672
13-09-2024,19-09-2024,18450,PE,363.33,471899
13-09-2024,19-09-2024,18500,CE,167.6,251711
13-09-2024,19-09-2024,18500,PE,368.23,166923
13-09-2024,19-09-2024,18550,CE,327.02,380973
13-09-2024,19-09-2024,18550,PE,190.88,121141
13-09-2024,19-09-2024,18600,CE,25.02,294069
13-09-2024,19-09-2024,18600,PE,159.23,444226
16-09-2024,19-09-2024,20450,CE,362.02,25463
16-09-2024,19-09-2024,20450,PE,364.76,35529
16-09-2024,19-09-2024,20500,CE,110.57,289611
16-09-2024,19-09-2024,20500,PE,368.54,242617
16-09-2024,19-09-2024,20550,CE,260.32,23749
16-09-2024,19-09-2024,20550,PE,199.86,255781
16-09-2024,19-09-2024,20600,CE,135.88,431156
16-09-2024,19-09-2024,20600,PE,269.13,304225
16-09-2024,19-09-2024,20650,CE,237.7,451327
16-09-2024,19-09-2024,20650,PE,154.91,233674
17-09-2024,19-09-2024,18800,CE,227.42,363785
17-09-2024,19-09-2024,18800,PE,10.95,439684
17-09-2024,19-09-2024,18850,CE,375.82,471832
17-09-2024,19-09-2024,18850,PE,114.57,122963
17-09-2024,19-09-2024,18900,CE,231.8,38076
17-09-2024,19-09-2024,18900,PE,319.6,143753
17-09-2024,19-09-2024,18950,CE,181.63,427867
17-09-2024,19-09-2024,18950,PE,323.57,191543
17-09-2024,19-09-2024,19000,CE,367.12,166078
17-09-2024,19-09-2024,19000,PE,275.89,433081
18-09-2024,19-09-2024,17650,CE,25.11,48244
18-09-2024,19-09-2024,17650,PE,232.3,291762
18-09-2024,19-09-2024,17700,CE,221.96,44070
18-09-2024,19-09-2024,17700,PE,243.59,298445
18-09-2024,19-09-2024,17750,CE,49.09,266247
18-09-2024,19-09-2024,17750,PE,185.48,491636
18-09-2024,19-09-2024,17800,CE,340.37,109267
18-09-2024,19-09-2024,17800,PE,228,256106
18-09-2024,19-09-2024,17850,CE,208.7,491175
18-09-2024,19-09-2024,17850,PE,214.46,463828
19-09-2024,19-09-2024,20300,CE,106.18,44636
19-09-2024,19-09-2024,20300,PE,265.93,21274
19-09-2024,19-09-2024,20350,CE,267.34,143648
19-09-2024,19-09-2024,20350,PE,226.24,364437
19-09-2024,19-09-2024,20400,CE,243.89,121674
19-09-2024,19-09-2024,20400,PE,67.3,183654
19-09-2024,19-09-2024,20450,CE,85.15,167573
19-09-2024,19-09-2024,20450,PE,346.26,407189
19-09-2024,19-09-2024,20500,CE,190.4,451845
19-09-2024,19-09-2024,20500,PE,272.89,155252
20-09-2024,26-09-2024,14900,CE,86.07,83339
20-09-2024,26-09-2024,14900,PE,76.31,324142
20-09-2024,26-09-2024,14950,CE,87.92,390575
20-09-2024,26-09-2024,14950,PE,317.27,64429
20-09-2024,26-09-2024,15000,CE,188.52,420685
20-09-2024,26-09-2024,15000,PE,140.06,467177
20-09-2024,26-09-2024,15050,CE,299.87,137768
20-09-2024,26-09-2024,15050,PE,248.16,233151
20-09-2024,26-09-2024,15100,CE,298.87,44238
20-09-2024,26-09-2024,15100,PE,290.74,77916
23-09-2024,26-09-2024,19100,CE,270.5,143301
23-09-2024,26-09-2024,19100,PE,11.52,409479
23-09-2024,26-09-2024,19150,CE,381.72,52063
23-09-2024,26-09-2024,19150,PE,35.76,95844
23-09-2024,26-09-2024,19200,CE,125.96,401648
23-09-2024,26-09-2024,19200,PE,104.03,346265
23-09-2024,26-09-2024,19250,CE,127.59,314848
23-09-2024,26-09-2024,19250,PE,178.24,315109
23-09-2024,26-09-2024,19300,CE,377.72,35935
23-09-2024,26-09-2024,19300,PE,113.42,206011
24-09-2024,26-09-2024,19500,CE,361.49,290438
24-09-2024,26-09-2024,19500,PE,238.19,200429
24-09-2024,26-09-2024,19550,CE,258.2,193465
24-09-2024,26-09-2024,19550,PE,82.02,212638
24-09-2024,26-09-2024,19600,CE,325.59,64410
24-09-2024,26-09-2024,19600,PE,41.9,368875
24-09-2024,26-09-2024,19650,CE,346.98,315388
24-09-2024,26-09-2024,19650,PE,359.43,337206
24-09-2024,26-09-2024,19700,CE,234.28,118972
24-09-2024,26-09-2024,19700,PE,347.02,51997
25-09-2024,26-09-2024,16000,CE,117.59,379459
25-09-2024,26-09-2024,16000,PE,290.44,143611
25-09-2024,26-09-2024,16050,CE,22.57,169721
25-09-2024,26-09-2024,16050,PE,214.86,64564
25-09-2024,26-09-2024,16100,CE,87.63,237761
25-09-2024,26-09-2024,16100,PE,374.5,457998
25-09-2024,26-09-2024,16150,CE,309.75,437188
25-09-2024,26-09-2024,16150,PE,136.06,126606
25-09-2024,26-09-2024,16200,CE,394.59,52925
25-09-2024,26-09-2024,16200,PE,67.12,387519
26-09-2024,26-09-2024,17750,CE,344.87,486509
26-09-2024,26-09-2024,17750,PE,207.24,314104
26-09-2024,26-09-2024,17800,CE,39.99,248462
26-09-2024,26-09-2024,17800,PE,22.17,378766
26-09-2024,26-09-2024,17850,CE,180.47,366797
26-09-2024,26-09-2024,17850,PE,133.17,244754
26-09-2024,26-09-2024,17900,CE,273.21,305125
26-09-2024,26-09-2024,17900,PE,183.08,422878
26-09-2024,26-09-2024,17950,CE,94.78,277351
26-09-2024,26-09-2024,17950,PE,128.48,332859
27-09-2024,03-10-2024,19200,CE,33.81,298690
27-09-2024,03-10-2024,19200,PE,249.56,444400
27-09-2024,03-10-2024,19250,CE,13.11,40347
27-09-2024,03-10-2024,19250,PE,157.89,429361
27-09-2024,03-10-2024,19300,CE,307.97,441918
27-09-2024,03-10-2024,19300,PE,196.6,217707
27-09-2024,03-10-2024,19350,CE,164.78,141776
27-09-2024,03-10-2024,19350,PE,77.03,234966
27-09-2024,03-10-2024,19400,CE,114.08,382530
27-09-2024,03-10-2024,19400,PE,158.48,211776
30-09-2024,03-10-2024,19250,CE,291.79,196116
30-09-2024,03-10-2024,19250,PE,358.11,256163
30-09-2024,03-10-2024,19300,CE,312.08,166276
30-09-2024,03-10-2024,19300,PE,320.45,413490
30-09-2024,03-10-2024,19350,CE,258.8,277239
30-09-2024,03-10-2024,19350,PE,326.37,176002
30-09-2024,03-10-2024,19400,CE,11.24,244795
30-09-2024,03-10-2024,19400,PE,227.42,230662
30-09-2024,03-10-2024,19450,CE,378.58,290694
30-09-2024,03-10-2024,19450,PE,341.61,64209
01-10-2024,03-10-2024,17150,CE,201.39,410874
01-10-2024,03-10-2024,17150,PE,219.74,267079
01-10-2024,03-10-2024,17200,CE,106.27,249371
01-10-2024,03-10-2024,17200,PE,309.84,315542
01-10-2024,03-10-2024,17250,CE,371.85,15303
01-10-2024,03-10-2024,17250,PE,224.12,221647
01-10-2024,03-10-2024,17300,CE,135.36,355503
01-10-2024,03-10-2024,17300,PE,162.38,347844
01-10-2024,03-10-2024,17350,CE,326.81,254878
01-10-2024,03-10-2024,17350,PE,216.38,150845
02-10-2024,03-10-2024,15850,CE,390.68,119121
02-10-2024,03-10-2024,15850,PE,326.3,143893
02-10-2024,03-10-2024,15900,CE,43.2,345435
02-10-2024,03-10-2024,15900,PE,388.87,368524
02-10-2024,03-10-2024,15950,CE,335.37,284846
02-10-2024,03-10-2024,15950,PE,326.44,57793
02-10-2024,03-10-2024,16000,CE,268.26,325735
02-10-2024,03-10-2024,16000,PE,82.28,198115
02-10-2024,03-10-2024,16050,CE,177.81,484131
02-10-2024,03-10-2024,16050,PE,377.26,456319
03-10-2024,03-10-2024,17700,CE,314.16,409317
03-10-2024,03-10-2024,17700,PE,242.46,397668
03-10-2024,03-10-2024,17750,CE,332,436378
03-10-2024,03-10-2024,17750,PE,295.98,118365
03-10-2024,03-10-2024,17800,CE,22.73,255768
03-10-2024,03-10-2024,17800,PE,222.15,271447
03-10-2024,03-10-2024,17850,CE,215.78,182446
03-10-2024,03-10-2024,17850,PE,188.86,354269
03-10-2024,03-10-2024,17900,CE,154.98,169408
03-10-2024,03-10-2024,17900,PE,14.08,362848
04-10-2024,10-10-2024,20000,CE,42.75,259558
04-10-2024,10-10-2024,20000,PE,202.62,89820
04-10-2024,10-10-2024,20050,CE,361.35,40850
04-10-2024,10-10-2024,20050,PE,272.58,398278
04-10-2024,10-10-2024,20100,CE,273.74,307369
04-10-2024,10-10-2024,20100,PE,73.42,139922
04-10-2024,10-10-2024,20150,CE,244.68,399485
04-10-2024,10-10-2024,20150,PE,194.91,282131
04-10-2024,10-10-2024,20200,CE,390.61,474179
04-10-2024,10-10-2024,20200,PE,367.01,332446
07-10-2024,10-10-2024,15450,CE,300.94,67062
07-10-2024,10-10-2024,15450,PE,319.09,34372
07-10-2024,10-10-2024,15500,CE,38.87,181804
07-10-2024,10-10-2024,15500,PE,285.51,187216
07-10-2024,10-10-2024,15550,CE,220.81,192365
07-10-2024,10-10-2024,15550,PE,281.04,265738
07-10-2024,10-10-2024,15600,CE,395.17,28203
07-10-2024,10-10-2024,15600,PE,152.38,310724
07-10-2024,10-10-2024,15650,CE,29.09,471028
07-10-2024,10-10-2024,15650,PE,133.56,386461
08-10-2024,10-10-2024,18650,CE,111.39,368929
08-10-2024,10-10-2024,18650,PE,319.21,34327
08-10-2024,10-10-2024,18700,CE,263.21,473216
08-10-2024,10-10-2024,18700,PE,89.4,254050
08-10-2024,10-10-2024,18750,CE,367.15,86691
08-10-2024,10-10-2024,18750,PE,379.16,434143
08-10-2024,10-10-2024,18800,CE,288.81,292940
08-10-2024,10-10-2024,18800,PE,119.06,165194
08-10-2024,10-10-2024,18850,CE,206.93,56614
08-10-2024,10-10-2024,18850,PE,127.18,400791
09-10-2024,10-10-2024,17300,CE,371.79,279890
09-10-2024,10-10-2024,17300,PE,209.63,256714
09-10-2024,10-10-2024,17350,CE,279.03,323346
09-10-2024,10-10-2024,17350,PE,120,285434
09-10-2024,10-10-2024,17400,CE,220.15,140592
09-10-2024,10-10-2024,17400,PE,207.92,100045
09-10-2024,10-10-2024,17450,CE,367.07,344603
09-10-2024,10-10-2024,17450,PE,134.3,164596
09-10-2024,10-10-2024,17500,CE,238.45,68015
09-10-2024,10-10-2024,17500,PE,145.94,321952
10-10-2024,10-10-2024,21900,CE,223.14,88906
10-10-2024,10-10-2024,21900,PE,57.39,100146
10-10-2024,10-10-2024,21950,CE,156.78,429137
10-10-2024,10-10-2024,21950,PE,303.56,183698
10-10-2024,10-10-2024,22000,CE,79.36,403778
10-10-2024,10-10-2024,22000,PE,341.16,60142
10-10-2024,10-10-2024,22050,CE,77.22,278341
10-10-2024,10-10-2024,22050,PE,77.74,377790
10-10-2024,10-10-2024,22100,CE,28.82,153653
10-10-2024,10-10-2024,22100,PE,384.34,336747
11-10-2024,17-10-2024,17250,CE,379.04,211354
11-10-2024,17-10-2024,17250,PE,110.76,116787
11-10-2024,17-10-2024,17300,CE,236.47,290688
11-10-2024,17-10-2024,17300,PE,349.33,13712
11-10-2024,17-10-2024,17350,CE,27.68,325008
11-10-2024,17-10-2024,17350,PE,218.96,371149
11-10-2024,17-10-2024,17400,CE,62.92,50328
11-10-2024,17-10-2024,17400,PE,23.42,194597
11-10-2024,17-10-2024,17450,CE,332.97,170878
11-10-2024,17-10-2024,17450,PE,150.11,75100
14-10-2024,17-10-2024,15250,CE,87.36,281461
14-10-2024,17-10-2024,15250,PE,350.03,440248
14-10-2024,17-10-2024,15300,CE,223.45,204149
14-10-2024,17-10-2024,15300,PE,258.47,125625
14-10-2024,17-10-2024,15350,CE,87.16,467717
14-10-2024,17-10-2024,15350,PE,377.01,92716
14-10-2024,17-10-2024,15400,CE,362.58,265664
14-10-2024,17-10-2024,15400,PE,112.85,240844
14-10-2024,17-10-2024,15450,CE,369.96,146958
14-10-2024,17-10-2024,15450,PE,264.92,483646
15-10-2024,17-10-2024,17400,CE,143.4,25589
15-10-2024,17-10-2024,17400,PE,317.44,339747
15-10-2024,17-10-2024,17450,CE,131.59,420973
15-10-2024,17-10-2024,17450,PE,211.62,248087
15-10-2024,17-10-2024,17500,CE,128.57,205923
15-10-2024,17-10-2024,17500,PE,298.3,17549
15-10-2024,17-10-2024,17550,CE,43.17,250697
15-10-2024,17-10-2024,17550,PE,97.32,85806
15-10-2024,17-10-2024,17600,CE,164.11,192118
15-10-2024,17-10-2024,17600,PE,394.12,485671
16-10-2024,17-10-2024,19300,CE,266.99,323461
16-10-2024,17-10-2024,19300,PE,103.66,261109
16-10-2024,17-10-2024,19350,CE,272.89,329154
16-10-2024,17-10-2024,19350,PE,48.72,255736
16-10-2024,17-10-2024,19400,CE,310.83,496803
16-10-2024,17-10-2024,19400,PE,43.87,159360
16-10-2024,17-10-2024,19450,CE,135.71,469111
16-10-2024,17-10-2024,19450,PE,307.83,26639
16-10-2024,17-10-2024,19500,CE,255.06,291891
16-10-2024,17-10-2024,19500,PE,226.36,14211
17-10-2024,17-10-2024,15550,CE,185.31,447977
17-10-2024,17-10-2024,15550,PE,69.46,72147
17-10-2024,17-10-2024,15600,CE,300.5,109134
17-10-2024,17-10-2024,15600,PE,71.91,482368
17-10-2024,17-10-2024,15650,CE,93.45,45781
17-10-2024,17-10-2024,15650,PE,246.49,281396
17-10-2024,17-10-2024,15700,CE,85.54,261386
17-10-2024,17-10-2024,15700,PE,259.3,366494
17-10-2024,17-10-2024,15750,CE,151.92,16227
17-10-2024,17-10-2024,15750,PE,263.24,110855
18-10-2024,24-10-2024,19500,CE,107.34,111105
18-10-2024,24-10-2024,19500,PE,395.45,74251
18-10-2024,24-10-2024,19550,CE,237.2,206865
18-10-2024,24-10-2024,19550,PE,43.98,18885
18-10-2024,24-10-2024,19600,CE,286.04,464997
18-10-2024,24-10-2024,19600,PE,385.26,265418
18-10-2024,24-10-2024,19650,CE,29.57,435848
18-10-2024,24-10-2024,19650,PE,366.22,93942
18-10-2024,24-10-2024,19700,CE,357.5,467927
18-10-2024,24-10-2024,19700,PE,243.27,312734
21-10-2024,24-10-2024,18850,CE,237.27,232691
21-10-2024,24-10-2024,18850,PE,190.39,498341
21-10-2024,24-10-2024,18900,CE,315.86,40158
